"BirdID","Sex","birth_month","birth_year","death_month","death_year","trans","lifespan","DeathEvent","mum","dad","MumAge","n_off","help","adulthood","SmallFROH","MediumFROH","LargeFROH","Coverage","Fped","mumSmallFroh","mumMediumFroh","mumLargeFroh","CovMum","mumFped","dadSmallFroh","dadMediumFroh","dadLargeFroh","CovDad","dadFped","BreedSeason","event","first_catch","SamplingAge","BrMID","BrMSmallFroh","BrMMediumFroh","BrMLargeFroh","CovBrM","BrMFped","EPP","meanInsects","BirthFPID","BirthInsect","year_cv","mean_total_rain","mean_breeding_rain","mean_rain_cv","birth_total_rain","birth_breeding_rain","BirthRainCV"
2970,0,5,2003,1,2005,"DS",2,0,1437,634,5,0,0,1,0.136176839,0.079435189,0.243483524,2.88284,0,0.128023365,0.090866504,0.244435244,4.57181,0,0.140480463,0.087781533,0.235915318,3.45961,0,0,1,2,1,NA,NA,NA,NA,NA,NA,0,NA,32,NA,1.41867663716138,2045.63333333333,280.466666666667,1.34057753187827,2133.3,158.2,1.41867663716138
2971,0,1,2004,7,2007,"DS",3,0,1612,1199,4,2,0,1,0.147316426,0.072611123,0.198096752,2.77124,0,0.105797213,0.0322956,0.052183142,2.84021,0,0.141546748,0.054061787,0.215947927,2.59359,0,0,1,0,1,1199,0.141546748,0.054061787,0.215947927,2.59359,0,0,NA,32,NA,1.41867663716138,2044.63333333333,342.05,1.35274661005198,2133.3,158.2,1.41867663716138
2972,1,5,2003,9,2004,"0",1,0,1042,176,7,0,0,1,0.132881853,0.078627199,0.210457584,2.43831,0,0.149187125,0.076878312,0.199803367,2.05027,0,0.147607721,0.075525919,0.234980389,2.70008,0,0,0,2,1,NA,NA,NA,NA,NA,NA,0,4.52116226691243,32,NA,1.41867663716138,2045.63333333333,280.466666666667,1.34057753187827,2133.3,158.2,1.41867663716138
2974,1,2,2004,3,2017,"0",13,0,1024,1412,9,10,0,1,0.125690776,0.094128571,0.218744939,1.82486,0.0625,0.14342207,0.076575158,0.208935161,5.35211,0,0.21417314,0.088797544,0.072604991,3.00725,0,0,0,0,NA,1616,0.146222077,0.07419734,0.182455167,3.8817,0,1,4.2207535954754,32,NA,1.41867663716138,1911.875,282.860714285714,1.42116652023079,2133.3,158.2,1.41867663716138
2975,0,2,2004,9,2006,"0",2,0,1532,911,5,2,0,1,0.096304953,0.071859663,0.43145191,1.66187,0.25,0.110261766,0.085178927,0.341842221,13.0211,0,0.138332892,0.070995056,0.243282917,2.62593,0,0,0,0,NA,911,0.138332892,0.070995056,0.243282917,2.62593,0,0,3.98922417613274,32,NA,1.41867663716138,2028.33333333333,379.216666666667,1.31181341281559,2133.3,158.2,1.41867663716138
2977,0,2,2004,9,2006,"0",2,0,1717,1196,3,0,0,1,0.150553429,0.071128026,0.215315153,1.77001,0,0.13810243,0.103181099,0.215830865,1.63037,0,0.137390059,0.060826246,0.224030866,2.70776,0,0,0,0,NA,1797,0.132493256,0.076064358,0.252889217,2.41536,0,1,3.98922417613274,32,NA,1.41867663716138,2028.33333333333,379.216666666667,1.31181341281559,2133.3,158.2,1.41867663716138
2978,0,6,2003,9,2013,"0",10,0,1892,1356,2,5,0,1,0.121784784,0.067295527,0.277116959,5.15743,0.125,0.131667533,0.069572815,0.260690704,3.72455,0,0.137976367,0.082472017,0.210992097,1.33623,0,1,0,2,9,NA,NA,NA,NA,NA,NA,0,3.92164784570303,32,NA,1.41867663716138,1831.37,267.665,1.43329998894829,2133.3,158.2,1.41867663716138
2979,1,2,2004,9,2004,"0",0,0,1674,1543,3,0,0,0,0.130978411,0.080158037,0.207662007,2.2927,0,0.145449722,0.084574061,0.185571846,1.335,0,0.125396187,0.069181744,0.274454842,2.98045,0,0,0,0,0,1029,0.146224522,0.081666741,0.162338416,0.554459,0,1,4.52116226691243,32,NA,1.41867663716138,2045.63333333333,280.466666666667,1.34057753187827,2133.3,158.2,1.41867663716138
2980,1,2,2004,2,2008,"0",4,0,1758,1695,2,1,0,1,0.111900121,0.07883145,0.28025506,2.15267,0,0.13818233,0.088288617,0.19071942,1.98767,0,0.133777036,0.114432185,0.182567036,1.90519,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3.21177782588741,34,3.18841004325798,1.41867663716138,1943.55,359.325,1.30085041066742,2133.3,158.2,1.41867663716138
2982,0,9,2003,2,2008,"0",5,0,1491,1604,4,1,0,1,0.140738868,0.073221556,0.20173519,1.79297,0,0.141192063,0.075316625,0.229748544,1.8206,0,0.144498994,0.074483402,0.249841438,5.20364,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,0,3.21177782588741,32,NA,1.41867663716138,1964.63333333333,336.977777777778,1.3139422136112,2133.3,158.2,1.41867663716138
2983,0,5,2003,9,2008,"0",5,0,1672,1533,2,0,0,1,0.135736271,0.054339783,0.225085221,1.91764,0,0.130913526,0.063842061,0.29333773,1.73631,0,0.128021614,0.079729915,0.226010776,4.02454,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,3.13432134144698,31,NA,1.41867663716138,1944.59090909091,304.045454545455,1.30352718143714,2133.3,158.2,1.41867663716138
2984,0,5,2003,3,2009,"0",6,0,1589,929,3,2,0,1,0.114590888,0.081307794,0.308784892,3.4819,0,0.127277736,0.038537202,0.034575775,3.47744,0,0.136987526,0.093777023,0.195802958,3.2969,0,0,0,2,6,NA,NA,NA,NA,NA,NA,0,3.15151852091865,32,NA,1.41867663716138,1939.17272727273,325.281818181818,1.30815153702987,2133.3,158.2,1.41867663716138
2985,0,11,2003,9,2010,"0",7,0,1765,921,1,8,0,1,0.133829242,0.067629466,0.249300438,1.91539,0,0.104285787,0.067963316,0.310608022,23.7105,0,0.141744063,0.051874037,0.251076719,1.36968,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,3.27464475491869,34,3.18841004325798,1.41867663716138,1858.62307692308,332.961538461538,1.49259103762834,2133.3,158.2,1.41867663716138
2986,0,3,2004,9,2015,"0",11,0,869,453,9,0,0,1,0.052103502,0.009892783,0,2.8e-06,0,0.132926276,0.064992164,0.262535646,3.28908,0,0.140081469,0.083755468,0.194840523,4.00172,0,0,0,0,NA,453,0.140081469,0.083755468,0.194840523,4.00172,0,0,3.95078316677904,32,NA,1.41867663716138,1922.09565217391,297.730434782609,1.43021601704742,2133.3,158.2,1.41867663716138
2987,0,11,2002,1,2005,"0",3,0,308,1368,12,3,0,1,0.12591333,0.085196355,0.236459576,2.60324,0.125,0.122600773,0.088584213,0.239259464,2.27897,0,0.104527017,0.098961376,0.318532626,2.59623,0.25,0,0,2,2,NA,NA,NA,NA,NA,NA,0,4.23180388212794,30,3.65308711255895,1.78544311528748,2070.6,283.82,1.44517046961674,2082.8,419.5,1.78544311528748
2988,1,3,2004,9,2010,"0",6,0,930,1485,10,2,0,1,0.127896309,0.07765057,0.249299567,1.84095,0,0.129461084,0.120367659,0.205092146,1.16956,0,0.129857091,0.061994255,0.209121501,3.04268,0,0,0,0,NA,1485,0.129857091,0.061994255,0.209121501,3.04268,0,0,3.27464475491869,32,NA,1.41867663716138,1878.24285714286,320.478571428571,1.48731143759499,2133.3,158.2,1.41867663716138
2990,1,3,2004,9,2010,"0",6,0,1042,453,8,6,0,1,0.118832239,0.077381557,0.282858803,2.1662,0,0.149187125,0.076878312,0.199803367,2.05027,0,0.140081469,0.083755468,0.194840523,4.00172,0,0,0,0,3,1577,0.140726716,0.08365936,0.170088694,2.61277,0,1,3.27464475491869,32,NA,1.41867663716138,1878.24285714286,320.478571428571,1.48731143759499,2133.3,158.2,1.41867663716138
3000,1,3,2004,1,2007,"0",3,0,1735,1381,3,2,0,1,0.151507929,0.089742645,0.156401372,1.71584,0,0.14119399,0.099729141,0.181170752,1.86257,0,0.133884206,0.069360867,0.22488701,1.82635,0,0,0,0,NA,1381,0.133884206,0.069360867,0.22488701,1.82635,0,0,3.72996728724059,32,NA,1.41867663716138,2019.72857142857,368.185714285714,1.32869414023199,2133.3,158.2,1.41867663716138
3001,1,3,2004,1,2005,"0",1,0,1725,1610,2,0,0,1,0.117806819,0.106880633,0.250532209,0.962344,0.03125,0.157630469,0.097985432,0.179961268,1.61007,0,0.12602791,0.070207977,0.236590703,3.45749,0,0,0,0,NA,1610,0.12602791,0.070207977,0.236590703,3.45749,0,0,4.52116226691243,32,NA,1.41867663716138,2045.63333333333,280.466666666667,1.34057753187827,2133.3,158.2,1.41867663716138
3002,0,12,2003,9,2013,"0",10,0,1782,1495,1,10,0,1,0.126770216,0.082278979,0.273453022,2.53005,0,0.129419905,0.101232895,0.240216781,2.18682,0,0.126695527,0.104018553,0.273445868,2.51007,0,0,0,1,5,NA,NA,NA,NA,NA,NA,0,3.92164784570303,32,NA,1.41867663716138,1831.37,267.665,1.43329998894829,2133.3,158.2,1.41867663716138
3003,0,4,2004,9,2007,"0",3,0,1247,1795,7,3,0,1,0.136184238,0.059278387,0.242122284,2.64025,0,0.147630382,0.088270318,0.223376535,1.61106,0,0.1198331,0.061539856,0.264672158,7.34658,0,0,0,0,2,1702,0.145142887,0.078404935,0.213686315,1.26475,0,1,3.44182587006673,32,NA,1.41867663716138,2013.275,359.9125,1.34135468579429,2133.3,158.2,1.41867663716138
3004,0,4,2004,9,2004,"0",0,0,1193,1590,8,0,0,0,0.111124725,0.089450432,0.304302605,1.68832,0,0.147815716,0.148015768,0.163127177,2.44156,0,0.207713027,0.085830255,0.117944802,5.09943,0,0,0,0,NA,1590,0.207713027,0.085830255,0.117944802,5.09943,0,0,4.52116226691243,32,NA,1.41867663716138,2045.63333333333,280.466666666667,1.34057753187827,2133.3,158.2,1.41867663716138
3005,1,8,2004,9,2009,"0",5,0,1437,1579,6,1,0,1,0.136388505,0.091354842,0.144158666,2.94519,0,0.128023365,0.090866504,0.244435244,4.57181,0,0.128433381,0.097740014,0.185734426,3.54118,0,1,0,0,1,1722,0.123970122,0.116328719,0.194631586,2.39053,0,1,3.29146091271871,34,3.18841004325798,1.41867663716138,1933.75454545455,346.518181818182,1.31277589262259,2133.3,158.2,1.41867663716138
3006,0,8,2004,9,2004,"0",0,0,1170,1871,7,0,1,0,0.142723562,0.084555578,0.192615996,2.53611,0.015625,0.131674175,0.083171591,0.159277073,3.58126,0,0.139808046,0.124831719,0.209023638,2.61081,0,1,0,0,0,1524,0.125103512,0.081312161,0.24991433,2.99428,0,1,4.52116226691243,34,3.18841004325798,1.41867663716138,2001.8,341.6,1.30152797923671,2133.3,158.2,1.41867663716138
3008,1,8,2004,9,2004,"0",0,0,1605,2966,4,0,1,0,0.128522599,0.091088012,0.213540706,2.16737,0.25,0.2507524,0.089590488,0.04459244,3.22396,0,0.129058961,0.083052274,0.266984194,1.45277,0,1,0,0,0,497,0.122416647,0.097088553,0.190520868,3.44809,0,1,4.52116226691243,34,3.18841004325798,1.41867663716138,2001.8,341.6,1.30152797923671,2133.3,158.2,1.41867663716138
3009,0,8,2004,9,2006,"0",2,0,1705,1750,2,1,1,1,0.125023388,0.08721337,0.211865561,2.91471,0,0.127645225,0.087227153,0.24944104,2.3593,0,0.132187995,0.079958964,0.173502149,2.30613,0,1,0,0,0,1750,0.132187995,0.079958964,0.173502149,2.30613,0,0,3.98922417613274,34,3.18841004325798,1.41867663716138,2007.34,423.42,1.29044076794643,2133.3,158.2,1.41867663716138
3010,0,8,2004,12,2005,"0",1,0,1740,1729,3,0,1,1,0.122791157,0.064923991,0.241666093,3.18795,0,0.12581625,0.093170047,0.232325467,1.9899,0,0.115515549,0.083384233,0.238121797,9.24202,0,1,0,0,0,1729,0.115515549,0.083384233,0.238121797,9.24202,0,0,4.26938849074952,34,3.18841004325798,1.41867663716138,1936.05,433.3,1.24295365027438,2133.3,158.2,1.41867663716138
3011,1,8,2004,9,2006,"0",2,0,1401,1788,7,0,0,1,0.109652952,0.052230793,0.357013181,2.65613,0.25,0.116201272,0.043187239,0.079575439,1.2191,0,0.145211785,0.06407555,0.194644142,2.52953,0,1,0,0,0,1788,0.145211785,0.06407555,0.194644142,2.52953,0,0,3.98922417613274,34,3.18841004325798,1.41867663716138,2007.34,423.42,1.29044076794643,2133.3,158.2,1.41867663716138
3012,0,8,2004,1,2005,"0",1,0,1247,1287,7,0,0,1,0.125904476,0.091756803,0.271247523,2.36826,0,0.147630382,0.088270318,0.223376535,1.61106,0,0.192289301,0.12227853,0.119852473,0.8082,0,1,0,0,0,1702,0.145142887,0.078404935,0.213686315,1.26475,0,1,4.52116226691243,34,3.18841004325798,1.41867663716138,2001.8,341.6,1.30152797923671,2133.3,158.2,1.41867663716138
3014,1,8,2004,9,2004,"0",0,0,503,1214,11,0,0,0,0.102661627,0.072625756,0.350635948,2.61988,0.25,0.109756599,0.088261976,0.304445422,1.77557,0,0.112962779,0.086986956,0.301520323,1.5084,0,1,0,0,0,1214,0.112962779,0.086986956,0.301520323,1.5084,0,0,4.52116226691243,34,3.18841004325798,1.41867663716138,2001.8,341.6,1.30152797923671,2133.3,158.2,1.41867663716138
3015,1,8,2004,12,2005,"0",1,0,1510,1723,5,0,0,1,0.127778446,0.083877924,0.268119767,2.07832,0,0.134382767,0.069359746,0.277311802,3.17621,0,0.134687164,0.061520145,0.268290744,2.77923,0,1,0,0,1,1723,0.134687164,0.061520145,0.268290744,2.77923,0,0,4.26938849074952,34,3.18841004325798,1.41867663716138,1936.05,433.3,1.24295365027438,2133.3,158.2,1.41867663716138
3016,0,9,2004,1,2005,"0",1,0,1589,1029,4,0,0,1,0.139343227,0.076188785,0.130282303,2.25574,0,0.127277736,0.038537202,0.034575775,3.47744,0,0.146224522,0.081666741,0.162338416,0.554459,0,1,0,0,0,929,0.136987526,0.093777023,0.195802958,3.2969,0,1,4.52116226691243,34,3.18841004325798,1.41867663716138,2001.8,341.6,1.30152797923671,2133.3,158.2,1.41867663716138
3018,0,9,2004,12,2005,"0",1,0,1854,1029,1,0,1,1,0.122425582,0.074193679,0.298885693,2.79356,0,0.171917973,0.121187973,0.20570445,3.02382,0,0.146224522,0.081666741,0.162338416,0.554459,0,1,0,0,1,1029,0.146224522,0.081666741,0.162338416,0.554459,0,0,4.26938849074952,34,3.18841004325798,1.41867663716138,1936.05,433.3,1.24295365027438,2133.3,158.2,1.41867663716138
3019,1,8,2004,3,2009,"0",5,0,1042,453,8,0,0,1,0.127545789,0.086910621,0.24464592,1.04253,0,0.149187125,0.076878312,0.199803367,2.05027,0,0.140081469,0.083755468,0.194840523,4.00172,0,1,0,0,NA,1577,0.140726716,0.08365936,0.170088694,2.61277,0,1,3.14690708062624,35,5.85391449056688,1.18437932131204,1896.03333333333,362.411111111111,1.28359040366731,1870.3,525,1.18437932131204
3021,1,10,2004,9,2008,"0",4,0,1558,1699,5,0,0,1,0.144333527,0.077953721,0.177678207,2.17417,0,0.137793789,0.082834718,0.216530983,3.04225,0,0.128593833,0.078493431,0.215615136,2.85762,0,0,0,0,3,1699,0.128593833,0.078493431,0.215615136,2.85762,0,0,3.12659438404541,35,5.85391449056688,1.18437932131204,1873.825,358.7375,1.26034613554055,1870.3,525,1.18437932131204
3022,0,12,2003,3,2014,"0",11,0,1760,2972,2,8,0,1,0.131457191,0.095295719,0.247185752,2.20411,0,0.178441235,0.110613322,0.103712928,2.14896,0,0.132881853,0.078627199,0.210457584,2.43831,0,0,0,1,8,NA,NA,NA,NA,NA,NA,0,3.9963237271881,35,5.85391449056688,1.18437932131204,1827.87368421053,271.357894736842,1.42530849989908,1870.3,525,1.18437932131204
3024,1,10,2004,1,2007,"0",3,0,1791,1509,2,0,0,1,0.13248639,0.05708492,0.227309717,2.85364,0,0.121034349,0.074469126,0.25275332,5.91304,0,0.142746147,0.084573947,0.257089446,5.97503,0,0,0,0,0,1509,0.142746147,0.084573947,0.257089446,5.97503,0,0,3.86535659823625,35,5.85391449056688,1.18437932131204,1974.3,452.18,1.29270114146023,1870.3,525,1.18437932131204
3085,0,10,2004,3,2017,"0",13,0,1763,1287,2,9,0,1,0.134774262,0.082916231,0.198164366,5.07946,0,0.116063386,0.078814427,0.282694146,3.77543,0,0.192289301,0.12227853,0.119852473,0.8082,0,0,0,0,8,1287,0.192289301,0.12227853,0.119852473,0.8082,0,0,4.26376791015113,35,5.85391449056688,1.18437932131204,1894.84230769231,292.45,1.42135804969767,1870.3,525,1.18437932131204
3087,1,8,2004,9,2021,"0",17,0,1753,1775,2,8,0,1,0.169094263,0.102604526,0.142235552,6.27908,0,0.144147018,0.107861526,0.220957994,1.68174,0,0.138135133,0.067759892,0.224038858,3.0159,0,1,0,0,8,1775,0.138135133,0.067759892,0.224038858,3.0159,0,0,4.20150599715662,35,5.85391449056688,1.18437932131204,1894.02727272727,287.439393939394,1.45714863420391,1870.3,525,1.18437932131204
3088,1,11,2004,12,2005,"0",1,0,1429,1886,5,0,0,1,0.148655418,0.070724204,0.193298536,2.19641,0,0.146848892,0.092956009,0.214237176,1.3786,0,0.132122499,0.075427856,0.187468205,3.24454,0,0,0,0,0,1886,0.132122499,0.075427856,0.187468205,3.24454,0,0,4.8098777144953,35,5.85391449056688,1.18437932131204,1870.3,525,1.18437932131204,1870.3,525,1.18437932131204
3089,1,11,2004,3,2020,"0",16,0,1617,1610,4,14,0,1,0.136666119,0.091107165,0.14379947,5.07218,0,0.144305191,0.013984571,0,0.0467233,0,0.12602791,0.070207977,0.236590703,3.45749,0,0,0,0,7,1494,0.105295776,0.070555572,0.215556635,2.98096,0,1,4.20143890961092,35,5.85391449056688,1.18437932131204,1916.121875,286.23125,1.4633212701909,1870.3,525,1.18437932131204
3090,0,5,2004,9,2008,"0",4,0,1362,1509,6,2,0,1,0.132575444,0.105257517,0.167270743,2.99101,0,0.150069781,0.09918567,0.134229265,1.93962,0,0.142746147,0.084573947,0.257089446,5.97503,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,3.12659438404541,35,5.85391449056688,1.18437932131204,1873.825,358.7375,1.26034613554055,1870.3,525,1.18437932131204
3091,0,11,2004,1,2007,"0",3,0,1665,1623,3,0,0,1,0.111206551,0.086074226,0.294893713,1.10341,0,0.141045704,0.0706965,0.219307585,1.69667,0,0.122423666,0.083000748,0.236857079,3.53136,0,0,0,0,NA,1623,0.122423666,0.083000748,0.236857079,3.53136,0,0,3.86535659823625,35,5.85391449056688,1.18437932131204,1974.3,452.18,1.29270114146023,1870.3,525,1.18437932131204
3092,0,11,2004,1,2007,"0",3,0,1892,1356,3,0,0,1,0.203865425,0.075151941,0.059960674,1.69613,0.125,0.131667533,0.069572815,0.260690704,3.72455,0,0.137976367,0.082472017,0.210992097,1.33623,0,0,0,0,NA,1356,0.137976367,0.082472017,0.210992097,1.33623,0,0,3.86535659823625,35,5.85391449056688,1.18437932131204,1974.3,452.18,1.29270114146023,1870.3,525,1.18437932131204
3093,1,10,2004,6,2013,"FR",9,0,1852,1358,1,9,0,1,0.122094079,0.083800438,0.26269447,7.56084,0,0.126740342,0.054377184,0.274513552,1.0541,0,0.113212159,0.064250441,0.307845165,2.49026,0,0,1,0,7,1358,0.113212159,0.064250441,0.307845165,2.49026,0,0,3.77737124309311,35,5.85391449056688,1.18437932131204,1823.08823529412,303.835294117647,1.46479972199633,1870.3,525,1.18437932131204
3094,0,9,2004,9,2018,"0",14,0,1891,1523,2,11,0,1,0.140190805,0.089071835,0.210475523,7.75524,0,0.141649648,0.071470422,0.221330291,2.11252,0,0.125122552,0.100610054,0.275515712,3.59971,0,1,0,0,10,1785,0.11760045,0.089150369,0.245823113,2.67257,0,1,4.20966541038133,35,5.85391449056688,1.18437932131204,1916.15172413793,285.834482758621,1.42456646232077,1870.3,525,1.18437932131204
3095,0,8,2004,1,2005,"0",1,0,3022,1492,1,0,0,1,0.122319439,0.097831845,0.235379059,3.35539,0,0.131457191,0.095295719,0.247185752,2.20411,0,0.120356321,0.073027608,0.216349956,6.18363,0,1,0,0,0,1492,0.120356321,0.073027608,0.216349956,6.18363,0,0,4.52116226691243,34,3.18841004325798,1.41867663716138,2001.8,341.6,1.30152797923671,2133.3,158.2,1.41867663716138
3444,0,1,2005,9,2010,"0",5,0,1764,1711,2,2,0,1,0.138186906,0.07499463,0.228638775,2.62891,0,0.113036738,0.091541711,0.43217562,1.24053,0.25,0.114912333,0.067021139,0.25503371,1.81635,0,0,0,0,4,1711,0.114912333,0.067021139,0.25503371,1.81635,0,0,3.28248427416058,35,5.85391449056688,1.18437932131204,1835.73333333333,347.525,1.49875057100059,1870.3,525,1.18437932131204
3445,1,4,2005,2,2008,"0",3,0,1605,497,5,0,0,1,0.153215065,0.098297116,0.169380575,3.06088,0,0.2507524,0.089590488,0.04459244,3.22396,0,0.122416647,0.097088553,0.190520868,3.44809,0,0,0,0,0,497,0.122416647,0.097088553,0.190520868,3.44809,0,0,2.6880240494774,37,3.76584093842371,1.18437932131204,1924.13333333333,365.233333333333,1.30062455447766,1870.3,525,1.18437932131204
3447,0,4,2005,9,2006,"0",1,0,1501,1773,6,0,1,1,0.125113831,0.079765469,0.2396194,2.901,0,0.144448167,0.082981147,0.235910807,2.38021,0,0.129416232,0.143513545,0.332725893,2.37357,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3.45728608535306,37,3.76584093842371,1.18437932131204,2011.03333333333,477.966666666667,1.2830492937529,1870.3,525,1.18437932131204
3448,1,4,2005,12,2005,"0",0,0,2984,501,2,0,0,0,0.14136398,0.078330751,0.284699319,3.9369,0,0.114590888,0.081307794,0.308784892,3.4819,0,0.128576959,0.045484408,0.324812758,4.07881,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3.76584093842371,37,3.76584093842371,1.18437932131204,1870.3,525,1.18437932131204,1870.3,525,1.18437932131204
3449,0,4,2005,9,2009,"0",4,0,1614,1767,4,2,0,1,0.133667533,0.075130696,0.255443431,1.96748,0.0625,0.129175452,0.066429319,0.246687774,1.4282,0,0.05996253,0.010488131,0,0.0033751,0,0,0,0,NA,1720,0.114189979,0.098237769,0.302003902,3.37223,0.25,1,2.98403557417028,37,3.76584093842371,1.18437932131204,1918.63333333333,347.611111111111,1.31527542893056,1870.3,525,1.18437932131204
3450,0,4,2005,1,2007,"0",2,0,1506,1720,6,0,0,1,0.134239851,0.068883196,0.249678216,3.87511,0,0.146569896,0.08646549,0.215096275,1.31328,0,0.114189979,0.098237769,0.302003902,3.37223,0.25,0,0,0,0,1720,0.114189979,0.098237769,0.302003902,3.37223,0.25,0,3.20250396745937,37,3.76584093842371,1.18437932131204,2000.3,433.975,1.31978159649728,1870.3,525,1.18437932131204
3451,0,4,2005,3,2017,"0",12,0,2987,1739,3,9,0,1,0.210228848,0.055618118,0.057995766,6.51142,0.15625,0.12591333,0.085196355,0.236459576,2.60324,0.125,0.119663829,0.073407768,0.25215834,2.52149,0,0,0,0,8,1739,0.119663829,0.073407768,0.25215834,2.52149,0,0,4.19463110230696,37,3.76584093842371,1.18437932131204,1895.824,283.148,1.4308371988331,1870.3,525,1.18437932131204
3453,0,10,2004,2,2013,"0",9,0,1563,510,5,7,0,1,0.133533993,0.084359368,0.204161849,5.44029,0,0.13197173,0.093603241,0.271114619,1.38062,0,0.121302876,0.084458672,0.203717158,1.63949,0,0,0,1,8,NA,NA,NA,NA,NA,NA,0,3.66461572057083,37,3.76584093842371,1.18437932131204,1757.60625,274.5625,1.46200326186821,1870.3,525,1.18437932131204
3454,1,10,2004,10,2011,"0",7,0,2978,1196,1,4,0,1,0.134714626,0.067372681,0.236183563,1.75786,0,0.121784784,0.067295527,0.277116959,5.15743,0.125,0.137390059,0.060826246,0.224030866,2.70776,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,3.58859458423186,37,3.76584093842371,1.18437932131204,1842.65833333333,330.516666666667,1.52738303652022,1870.3,525,1.18437932131204
3455,0,4,2005,9,2007,"0",2,0,1697,1796,3,0,0,1,0.158226249,0.073751893,0.192049387,1.78133,0,0.143672871,0.093110979,0.162995151,2.15425,0,0.151235689,0.060926174,0.185893992,2.46027,0,0,0,0,NA,1796,0.151235689,0.060926174,0.185893992,2.46027,0,0,2.90215767164388,37,3.76584093842371,1.18437932131204,1993.86,407.58,1.3418209781439,1870.3,525,1.18437932131204
3456,1,6,2004,3,2022,"0",18,0,1580,1512,4,16,0,1,0.142208473,0.053412494,0.248553984,5.07872,0,0.097937244,0.04919344,0.320109501,1.3462,0,0.140012482,0.09520141,0.160768688,3.0377,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,0,4.11458398381606,37,3.76584093842371,1.18437932131204,1873.32121212121,281.412121212121,1.45942878454659,1870.3,525,1.18437932131204
3457,1,4,2005,9,2008,"0",3,0,1717,1797,4,2,0,1,0.133033993,0.081251398,0.269417174,2.55171,0,0.13810243,0.103181099,0.215830865,1.63037,0,0.132493256,0.076064358,0.252889217,2.41536,0,0,0,0,0,1797,0.132493256,0.076064358,0.252889217,2.41536,0,0,2.6720410329585,37,3.76584093842371,1.18437932131204,1874.32857142857,334.985714285714,1.2711985375732,1870.3,525,1.18437932131204
3459,1,4,2005,12,2005,"0",0,0,1275,1610,8,0,0,0,0.149920661,0.079170935,0.226330456,3.03935,0,0.133572693,0.078852281,0.261477681,4.93772,0,0.12602791,0.070207977,0.236590703,3.45749,0,0,0,0,0,1587,0.119853836,0.075637949,0.274494995,3.049,0,1,3.76584093842371,37,3.76584093842371,1.18437932131204,1870.3,525,1.18437932131204,1870.3,525,1.18437932131204
3460,1,4,2005,2,2008,"0",3,0,1725,1587,3,0,0,1,0.133962546,0.070823497,0.227850138,1.59501,0,0.157630469,0.097985432,0.179961268,1.61007,0,0.119853836,0.075637949,0.274494995,3.049,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2.6880240494774,37,3.76584093842371,1.18437932131204,1924.13333333333,365.233333333333,1.30062455447766,1870.3,525,1.18437932131204
3461,0,4,2005,1,2007,"0",2,0,1403,1533,8,0,0,1,0.120141448,0.074536311,0.211850339,3.80417,0,0.128317615,0.092459812,0.196898587,0.427669,0,0.128021614,0.079729915,0.226010776,4.02454,0,0,0,0,0,3454,0.134714626,0.067372681,0.236183563,1.75786,0,1,3.20250396745937,37,3.76584093842371,1.18437932131204,2000.3,433.975,1.31978159649728,1870.3,525,1.18437932131204
3462,0,4,2005,3,2020,"FR",15,0,1403,1533,8,7,0,1,0.165465017,0.103334884,0.151208678,3.18237,0,0.128317615,0.092459812,0.196898587,0.427669,0,0.128021614,0.079729915,0.226010776,4.02454,0,0,1,0,7,3454,0.134714626,0.067372681,0.236183563,1.75786,0,1,4.14445699302623,37,3.76584093842371,1.18437932131204,1918.71875,279.853125,1.47405844476076,1870.3,525,1.18437932131204
3463,1,10,2004,9,2007,"0",3,0,1778,1607,2,0,0,1,0.149518278,0.094466098,0.173103281,2.98251,0,0.143563627,0.096356633,0.193796827,1.94913,0,0.141329615,0.066254072,0.279538725,7.18278,0,0,0,1,2,NA,NA,NA,NA,NA,NA,0,2.90215767164388,37,3.76584093842371,1.18437932131204,1993.86,407.58,1.3418209781439,1870.3,525,1.18437932131204
3464,1,10,2004,9,2008,"0",4,0,1778,1607,2,1,0,1,0.148873528,0.071049833,0.22441083,1.36533,0,0.143563627,0.096356633,0.193796827,1.94913,0,0.141329615,0.066254072,0.279538725,7.18278,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,2.6720410329585,37,3.76584093842371,1.18437932131204,1874.32857142857,334.985714285714,1.2711985375732,1870.3,525,1.18437932131204
3486,1,6,2005,3,2020,"0",15,0,1705,1187,3,10,1,1,0.134726707,0.09060453,0.224985661,1.78122,0,0.127645225,0.087227153,0.24944104,2.3593,0,0.131562809,0.077125569,0.269326731,2.1718,0,1,0,0,NA,1750,0.132187995,0.079958964,0.173502149,2.30613,0,1,4.14445699302623,37,3.76584093842371,1.18437932131204,1917.6,278.529032258064,1.47231939757409,1870.3,525,1.18437932131204
