BirdID,Sex,birth_year,lifespan,mum,dad,MumAge,n_off,unix_fys,SmallFROH,MediumFROH,LargeFROH,Coverage,F10,F20,F50,F100,F200,F500,RegFROH,Fped,CovMum,mumLargeFroh,mumSmallFroh,mumMediumFroh,mumFped,mumF10,mumF50,mumRegFROH,CovDad,dadLargeFroh,dadSmallFroh,dadMediumFroh,dadFped,dadF10,dadF50,dadRegFROH,event,first_catch,BrMID,BrMSmallFroh,BrMMediumFroh,BrMLargeFroh,BrMFped,CovBrM,BrMF10,BrMF50,BrMRegFroh,EPP,year_cv,mean_total_rain,mean_breeding_rain,mean_rain_cv,birth_total_rain,birth_breeding_rain,BirthRainCV,natal_group_size,h_count,sib_pres
6026,1,2012,6,5530,3089,3,1,0,0.026124476,0.209310337,0.134290888,0.590963,0.079947938,0.1267486,0.133540051,0.133550475,0.133550475,0.599963887,0.343601225,0,1.66778,0.235722304,0.022869986,0.193232942,0.0078125,0.275202535,0.275893068,0.428955246,5.07218,0.14379947,0.026157783,0.201615501,0,0.106387511,0.141139105,0.345414971,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2073.845455,260.8363636,1.364130967,1655.5,57.2,1.200840365,2,0,0
6027,1,2012,4,1824,5679,9,0,1,0.021991273,0.199835892,0.271448976,3.45252,0.241578903,0.278076906,0.279932611,0.279939576,0.279939576,0.688718201,0.471284868,0,8.57471,0.225961038,0.020396433,0.210795316,0,0.191736215,0.244717456,0.436756354,0.50404,0.262396544,0.019106085,0.19215625,0,0.261676669,0.268478795,0.454552794,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2172.225,285.4125,1.343366568,1655.5,57.2,1.200840365,3,1,0
6028,0,2012,9,5284,1762,4,8,1,0.015590336,0.21287407,0.213928888,0.638715,0.150808547,0.227075273,0.228541676,0.228548627,0.228548627,0.654230248,0.426802958,0,2.60637,0.211138304,0.018912497,0.187788508,0.0078125,0.07644112,0.210075373,0.398926812,2.30657,0.252962456,0.01973843,0.188385705,0,0.260005043,0.268855175,0.441348161,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2009.788235,272.0411765,1.45354787,1655.5,57.2,1.200840365,3,0,0
6029,1,2012,10,5524,4860,3,7,1,0.023016183,0.186014976,0.264431419,3.17745,0.268334486,0.277266686,0.277600139,0.277600538,0.277600538,0.678860184,0.450446395,0,5.8925,0.19840489,0.022154202,0.190333218,0,0.098228548,0.217527709,0.388738108,6.9962,0.18485656,0.022482533,0.194116019,0,0.154688758,0.177860459,0.378972579,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,1964.077778,275.0444444,1.442774337,1655.5,57.2,1.200840365,3,0,0
6030,1,2012,4,5212,5333,4,0,0,0.020787131,0.177209079,0.261751563,3.49561,0.183068181,0.251663973,0.252453973,0.25245903,0.25245903,0.652946619,0.438960642,0,2.66234,0.230930899,0.024958705,0.162332147,0,0.224556487,0.234580137,0.393263046,6.3592,0.197111705,0.020809211,0.210220447,0,0.136204649,0.205486906,0.407332152,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2172.225,285.4125,1.343366568,1655.5,57.2,1.200840365,4,0,0
6031,1,2012,1,3596,5249,7,0,1,0.021775995,0.206067405,0.188823172,2.18358,0.041091036,0.20152146,0.203921938,0.203923464,0.203923464,0.649115376,0.394890577,0,2.01367,0.163118992,0.02232441,0.171204969,0,0.054610617,0.177436177,0.334323961,3.75814,0.083123835,0.0385467,0.229708494,0,0.020068044,0.089270242,0.312832329,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2012.15,88.05,1.226527679,1655.5,57.2,1.200840365,4,0,1
6034,0,2012,7,5511,2974,2,6,0,0.024841534,0.211237036,0.164310852,0.327952,0.145927234,0.190444561,0.193543096,0.193557292,0.193557293,0.641904999,0.375547888,0,2.04441,0.244078136,0.018518797,0.196903991,0,0.227833425,0.258015762,0.440982127,1.82486,0.218744939,0.024269398,0.195549949,0.0625,0.120018342,0.244438171,0.414294888,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2094.761538,263.7230769,1.379756636,1655.5,57.2,1.200840365,3,0,0
6036,0,2012,9,3596,5249,7,7,1,0.024723475,0.207364711,0.194167959,1.9185,0.122065517,0.219568119,0.221735364,0.221743909,0.221743909,0.653076394,0.40153267,0,2.01367,0.163118992,0.02232441,0.171204969,0,0.054610617,0.177436177,0.334323961,3.75814,0.083123835,0.0385467,0.229708494,0,0.020068044,0.089270242,0.312832329,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2009.788235,272.0411765,1.45354787,1655.5,57.2,1.200840365,4,0,1
6037,0,2013,1,3595,5292,8,0,0,0.018539072,0.215664947,0.231524598,1.71111,0.202709692,0.257499391,0.259414049,0.259419144,0.259419144,0.686470759,0.447189545,0,5.67673,0.130006909,0.02706055,0.251974337,0,0.160951657,0.205328548,0.381981246,7.68613,0.203020771,0.022637992,0.18384037,0.03125,0.149439448,0.208983637,0.386861141,0,0,5292,0.022637992,0.18384037,0.203020771,0.03125,7.68613,0.149439448,0.208983637,0.386861141,0,1.200840365,2131.033333,98.33333333,1.235090117,1655.5,57.2,1.200840365,2,0,1
6039,0,2013,2,1580,3643,13,0,0,0.020593243,0.202971083,0.251525008,2.39003,0.312637924,0.315232326,0.315692097,0.315692417,0.315692417,0.676862364,0.454496091,0,1.3462,0.320109501,0.020073869,0.127056816,0,0.349437431,0.350022879,0.447166317,3.31216,0.32296122,0.021048028,0.169370328,0,0.319625729,0.335315313,0.492331548,0,0,5586,0.022188957,0.195059809,0.194679153,0,1.3795,0.099064987,0.203231838,0.389738962,1,1.200840365,2321.02,334.12,1.336404794,1655.5,57.2,1.200840365,3,0,0
6044,0,2013,10,4896,5639,7,6,0,0.024923859,0.241432106,0.168973359,0.312801,0.039082581,0.22411551,0.224222108,0.224222119,0.224222119,0.667506684,0.410405465,0,7.64043,0.154217422,0.025893096,0.230982777,0,0.085740139,0.173639247,0.385200199,2.50522,0.186792114,0.024038394,0.228630011,0,0.128100358,0.222302027,0.415422125,1,0,5764,0.02370225,0.224854397,0.216289389,0.015625,0.270642,0.143777092,0.267444984,0.441143786,1,1.200840365,1957.15,262.08,1.432761604,1655.5,57.2,1.200840365,3,0,1
6047,1,2013,2,1605,5837,13,1,0,0.018500942,0.201031405,0.28411969,0.47833,0.240038518,0.294804769,0.296894622,0.296898928,0.296898928,0.701031693,0.485151095,0.0625,3.22396,0.04459244,0.048674407,0.291668481,0,0.057405583,0.107979435,0.336260921,2.79549,0.290903829,0.021538621,0.197635087,0.001953125,0.272889103,0.30199144,0.488538916,0,0,5837,0.021538621,0.197635087,0.290903829,0.001953125,2.79549,0.272889103,0.30199144,0.488538916,0,1.200840365,2321.02,334.12,1.336404794,1655.5,57.2,1.200840365,3,0,0
6048,0,2013,7,1678,5291,11,3,0,0.044422244,0.256223885,0.082858813,5.51346,0.149075534,0.1719557,0.172697839,0.172703714,0.172703715,0.652827682,0.339082698,0,6.4181,0.143553818,0.02455475,0.26984854,0,0.08384432,0.23116332,0.413402358,4.93388,0.232880108,0.023472675,0.196252208,0,0.146012054,0.254809834,0.429132316,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.200840365,2061.2125,268.6625,1.465668094,1655.5,57.2,1.200840365,3,0,0
6050,1,2013,3,3595,5292,8,2,0,0.018333291,0.190763144,0.214488665,6.27072,0.157545995,0.22735946,0.228656449,0.228656464,0.228656464,0.644133716,0.405251809,0,5.67673,0.130006909,0.02706055,0.251974337,0,0.160951657,0.205328548,0.381981246,7.68613,0.203020771,0.022637992,0.18384037,0.03125,0.149439448,0.208983637,0.386861141,0,0,5292,0.022637992,0.18384037,0.203020771,0.03125,7.68613,0.149439448,0.208983637,0.386861141,0,1.200840365,2172.225,285.4125,1.343366568,1655.5,57.2,1.200840365,2,0,1
6051,1,2013,2,5277,4933,5,1,0,0.018993095,0.222685033,0.161702461,3.58262,0.041296161,0.163829499,0.170415623,0.170417073,0.170417073,0.629087831,0.384387494,0.00390625,2.07877,0.166667877,0.022472876,0.214882235,0.03125,0.105503259,0.165408287,0.381550112,2.0463,0.262552517,0.01918622,0.186087643,0,0.202904672,0.268755508,0.44864016,0,0,4933,0.01918622,0.186087643,0.262552517,0,2.0463,0.202904672,0.268755508,0.44864016,0,1.200840365,2321.02,334.12,1.336404794,1655.5,57.2,1.200840365,3,0,0
6061,0,2013,5,5630,2966,2,5,0,0.022001293,0.201191039,0.210052238,5.20064,0.06466314,0.227562906,0.231793868,0.231797232,0.231797232,0.641414835,0.411243277,0,0.193116,0.134018515,0.031811395,0.244621224,0,0.093107914,0.202426579,0.378639739,1.45277,0.266984194,0.018112153,0.193999082,0,0.238668891,0.270896565,0.460983276,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.252214993,2131.366667,280.9333333,1.394666325,2368.8,118.9,1.252214993,2,0,0
6062,0,2013,2,3002,5456,10,0,0,0.018516808,0.20389203,0.211195036,6.87318,0.009719427,0.22486195,0.225043174,0.225043214,0.225043214,0.647766389,0.415087066,0,2.53005,0.273453022,0.015573187,0.193476007,0,0.158779851,0.290159735,0.466929029,5.99549,0.242903305,0.020358453,0.185029744,0,0.200126544,0.252572094,0.427933049,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.252214993,2487.4,403.35,1.370295902,2368.8,118.9,1.252214993,2,0,0
6064,0,2013,7,3606,5547,8,3,1,0.020898544,0.181042703,0.23565371,3.92174,0.15312741,0.237628865,0.240841679,0.240854162,0.240854162,0.656860828,0.416696413,0.015625,6.73127,0.227648034,0.02217366,0.185149205,0,0.130858425,0.230584866,0.412797239,4.99209,0.076440963,0.037117226,0.259133903,0,0.055358372,0.139032055,0.335574866,0,0,1869,0.019428125,0.238523015,0.180872047,0,7.36936,0.197785556,0.244622876,0.419395062,1,1.252214993,2088.26,282.76,1.483323276,2368.8,118.9,1.252214993,4,0,0
6065,0,2013,1,3462,5590,8,0,0,0.022721211,0.181778435,0.260374785,4.51884,0.251273612,0.266578073,0.267973845,0.267984568,0.267984568,0.673974072,0.44215322,0,3.18237,0.151208678,0.025589869,0.243210032,0,0.184143565,0.212957258,0.39441871,1.7749,0.233305874,0.024635852,0.205745801,0,0.20562803,0.253021549,0.439051675,0,0,5590,0.024635852,0.205745801,0.233305874,0,1.7749,0.20562803,0.253021549,0.439051675,0,1.252214993,2447.866667,308.5333333,1.330935599,2368.8,118.9,1.252214993,3,0,0
6066,0,2013,2,3699,1881,8,2,0,0.023974349,0.201756679,0.210928344,4.50384,0.088597687,0.210246001,0.216288066,0.21628957,0.21628957,0.645901804,0.412685023,0,2.49107,0.2149209,0.02048387,0.195517279,0,0.044820744,0.24045382,0.410438179,7.04776,0.185278007,0.017209711,0.212056005,0,0.122771118,0.195952111,0.397334012,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.252214993,2487.4,403.35,1.370295902,2368.8,118.9,1.252214993,3,0,0
6067,0,2013,3,5766,4890,2,0,0,0.022555504,0.186705497,0.21884084,8.78423,0.151678847,0.214306182,0.21638275,0.216391039,0.216391039,0.651976828,0.405546337,0,5.60598,0.216086853,0.022141766,0.172327635,0,0.157775207,0.21786652,0.388414488,6.10599,0.277786329,0.019444242,0.179810979,0.015625,0.281398494,0.292241781,0.457597308,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.252214993,2246.042857,318.0142857,1.363727455,2368.8,118.9,1.252214993,4,0,0
6068,0,2013,9,5608,4872,3,4,0,0.022872853,0.207863968,0.232751428,3.61453,0.054767736,0.232225368,0.237210507,0.237219005,0.237219005,0.665560077,0.440615396,0,1.98644,0.216756557,0.022612801,0.171204385,0,0.157999804,0.22752306,0.387960942,1.68286,0.22106628,0.014985726,0.195024457,0,0.117490064,0.236249418,0.416090737,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.252214993,1982.229412,287.8588235,1.457005747,2368.8,118.9,1.252214993,2,0,0
6069,1,2013,1,5825,1869,1,0,0,0.017875595,0.161348168,0.286227583,7.53684,0.28610902,0.292091628,0.292960386,0.292961022,0.292961022,0.668329396,0.447575751,0,1.10313,0.235756866,0.027518731,0.193674278,0,0.231970113,0.241120428,0.429431144,7.36936,0.180872047,0.019428125,0.238523015,0,0.197785556,0.244622876,0.419395062,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.252214993,2447.866667,308.5333333,1.330935599,2368.8,118.9,1.252214993,2,0,0
4262,1,1998,1,1043,1306,3,0,0,0.024819626,0.199350056,0.200346321,1.73501,0.183213285,0.193874389,0.196024262,0.196071436,0.196071438,0.636533094,0.399696377,0,2.48496,0.147944187,0.020930085,0.207915414,0,0.112273993,0.133453884,0.355859601,2.44801,0.18045771,0.019073272,0.188806327,0,0.12617799,0.155352528,0.369264037,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.129623187,1711.6,209,1.129623187,1711.6,209,1.129623187,3,1,0
6136,1,2014,1,3085,3456,10,0,1,0.017676652,0.20147047,0.211885126,1.8384,0.154148622,0.229964641,0.230925889,0.230935788,0.230935788,0.652375145,0.413355596,0,5.07946,0.198164366,0.019622388,0.198068105,0,0.188112684,0.200860987,0.396232471,5.07872,0.248553984,0.022232694,0.173388273,0,0.188512983,0.253384419,0.421942257,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.252214993,2336.96,354.78,1.377362815,2368.8,118.9,1.252214993,3,0,0
